//STEPDIAG 1
2025/06/09
///DUTY-RATIO
OK_R2_O50&56(110_90,0)AWOK,7,3,1,2,112.6
OK_R2_O50&56(110_90,0)AWOK,101,56,0,1,102.7
OK_R2_O50&56(110_90,0)AWOK,102,57,1,2,105.4
MASTER_X4,114,55,1,2,101.1
KRIS3(-160_-90)54,157,81,1,1,103.8
KRIS4(-224_-90),154,82,0,2,110.2
KRIS4(-224_-90),334,162,1,1,104.9
KRIS5(-224_-90),261,129,1,1,104.9
OK_R2_O54(90,90)AWOK,46,29,1,1,100.0
MASTER_X4,135,61,1,2,100.7
OK_R2_O57-69(2)(90,0)_OK,21,10,1,2,108.8
OK_R2_O57-69(2)(90,0)_OK,971,508,1,1,100.3
OK_R2_O29-32(90,0_180)OKKR,517,268,0,2,105.8
OK_R2_O29-32(90,0_180)OKKR,518,269,0,2,107.6
OK_R2_O29-32(90,0_180)OKKR,793,403,1,1,122.5
OK_R2_O29-32(90,0_180)OKKR,816,415,0,2,114.5
OK_R2_O57-69(1)(90,0)_OK,25,11,1,2,102.9
OK_R2_O57-69(1)(90,0)_OK,142,77,1,2,103.2
OK_R2_O48(150,-90)AWOK,41,24,0,2,109.2
OK_R2_O48(150,-90)AWOK,42,25,0,2,100.7
OK_R2_O25(90,90)OKKR,175,90,1,2,104.0
OK_R2_O25(90,90)OKKR,189,97,1,1,123.8
OK_R2_O55B(90,0)KMOK,233,118,1,2,101.9
KRIS_OTHER_WELDS,41,24,0,0,102.7
KRIS_OTHER_WELDS,625,324,0,2,103.0
KRIS_OTHER_WELDS,659,342,0,1,102.0
N_R2_D50&56B(110_90,180),88,50,1,0,105.5
N_R2_D50&56B(110_90,180),244,127,1,0,111.0
N_R2_D50&56B(110_90,180),251,129,1,1,103.0
MASTER_X4,5,1,1,2,111.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
,0,0,0,0,0.0
///OVERHAUL
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
///ENCNOISE-LV
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
//STEPDIAG 2
2025/06/07
///DUTY-RATIO
X2_8A-21A(90,0)_REV_O,1596,750,1,1,104.9
X2_8A-21A(90,0)_REV_O,1723,804,1,1,112.1
X2_8A-21A(90,0)_REV_O,3559,1656,1,0,106.8
X2_8A-21A(90,0)_REV_O,3937,1839,1,2,107.7
X2_8A-21A(90,0)_REV_O,4049,1888,1,2,104.1
X2_8A-21A(90,0)_REV_O,4123,1922,1,2,100.4
X2_8B-21B(90,180)_REV_O,586,286,1,1,100.3
X2_8B-21B(90,180)_REV_O,591,289,1,0,109.9
X2_8B-21B(90,180)_REV_O,1919,875,1,1,111.6
X2_8B-21B(90,180)_REV_O,1920,876,1,1,116.0
X2_8B-21B(90,180)_REV_O,1943,887,1,0,103.7
X2_8B-21B(90,180)_REV_O,1985,909,1,2,111.8
X2_8B-21B(90,180)_REV_O,2197,1014,1,2,101.7
X2_8B-21B(90,180)_REV_O,2250,1035,1,1,100.2
X2_8B-21B(90,180)_REV_O,2438,1117,1,2,102.1
X2_22-23(-90,180),72,37,1,0,104.3
X2_22-23(-90,180),123,61,0,2,101.6
X2_24A(90,180),7,4,1,2,104.5
X2_24A(90,180),174,85,1,2,103.6
CLEAN-R1_KM_NEW,7,1,0,2,114.8
X2_27-28(-50,-90),3,1,1,2,100.9
X2_27-28(-50,-90),296,145,0,2,101.7
X2_27-28(-50,-90),507,245,1,1,104.9
X2_34(P)(-165,-90),87,48,1,1,110.6
X2_34(P)(-165,-90),104,58,0,2,101.7
X2_34(P)(-165,-90),351,174,1,1,100.9
X2_38-47,64(1)(90,180),574,279,1,2,104.1
X2_38-47,64(1)(90,180),812,400,1,1,118.7
X2_38-47,64(1)(90,180),815,401,1,1,111.4
X2_38-47,64(1)(90,180),1154,559,1,0,103.8
X2_38-47,64(1)(90,180),1176,570,1,2,111.2
X2_38-47,64(2)(90,0),879,429,1,1,101.3
X2_38-47,64(2)(90,0),1363,667,1,2,104.6
X2_38-47,64(2)(90,0),1521,733,1,1,103.0
X2_50&56A(90,0),82,42,1,1,107.0
X2_50&56A(90,0),83,43,1,0,116.9
X2_50&56A(90,0),430,213,1,0,104.7
X2_50&56A(90,0),653,308,1,2,105.6
X2_50&56A(90,0),736,346,1,0,105.1
X2_50&56A(90,0),748,351,1,2,103.0
X2_50&56B(90_180),574,278,0,4,100.3
X2_50&56B(90_180),577,279,0,4,140.3
X2_50&56B(90_180),719,332,1,2,108.3
X2_51(P)(-165,-90),191,99,1,1,111.1
X2_51(P)(-165,-90),199,106,1,2,116.2
X2_51(P)(-165,-90),277,145,1,2,133.4
X2_51(P)(-165,-90),278,146,1,1,105.7
X2_51(P)(-165,-90),494,242,1,1,116.6
X2_100(P)(125,-90),348,162,1,2,101.3
X2_100(P)(125,-90),630,293,0,0,101.7
///OVERHAUL
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
///ENCNOISE-LV
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
//STEPDIAG 3
2025/06/06
///DUTY-RATIO
OK_R2_O38-47,64(2)(90,0)_MPOK,557,285,1,1,122.7
OK_R2_O38-47,64(2)(90,0)_MPOK,582,299,1,1,108.0
OK_R2_O38-47,64(2)(90,0)_MPOK,622,318,1,1,102.3
OK_R2_O38-47,64(2)(90,0)_MPOK,663,339,1,1,109.5
OK_R2_O50&56(110_90,0)AWOK,7,3,1,2,113.6
OK_R2_O50&56(110_90,0)AWOK,101,56,0,1,103.1
OK_R2_O50&56(110_90,0)AWOK,102,57,1,1,101.1
OK_R2_O50&56(110_90,0)AWOK,102,57,1,2,106.9
OK_R2_O50&56(110_90,0)AWOK,548,282,1,1,100.2
MASTER_X4,114,55,1,2,100.7
KRIS4(-224_-90),154,82,0,2,109.2
KRIS4(-224_-90),334,162,1,1,107.0
KRIS5(-224_-90),261,129,1,1,107.0
OK_R2_O57-69(2)(90,0)_OK,21,10,1,2,108.6
OK_R2_O57-69(2)(90,0)_OK,73,38,1,1,101.7
OK_R2_O57-69(2)(90,0)_OK,971,508,1,1,102.1
OK_R2_O29-32(90,0_180)OKKR,517,268,0,2,107.4
OK_R2_O29-32(90,0_180)OKKR,518,269,0,2,106.8
OK_R2_O29-32(90,0_180)OKKR,793,403,1,1,125.9
OK_R2_O29-32(90,0_180)OKKR,816,415,0,2,113.6
OK_R2_O57-69(1)(90,0)_OK,25,11,1,2,102.6
OK_R2_O57-69(1)(90,0)_OK,142,77,1,2,103.0
OK_R2_O57-69(1)(90,0)_OK,421,241,1,1,101.0
OK_R2_O57-69(1)(90,0)_OK,549,314,1,1,101.7
OK_R2_O48(150,-90)AWOK,41,24,0,2,108.2
OK_R2_O48(150,-90)AWOK,42,25,0,2,100.5
OK_R2_O25(90,90)OKKR,175,90,1,2,103.7
OK_R2_O25(90,90)OKKR,189,97,1,1,126.7
OK_R2_O55B(90,0)KMOK,233,118,1,2,101.5
KRIS_OTHER_WELDS,41,24,0,0,103.0
KRIS_OTHER_WELDS,625,324,0,2,102.3
